         501          50
  1.50437E+000  0.00000E+000
  1.50496E+000  3.24742E-002
  1.50664E+000  6.48975E-002
  1.50886E+000  9.72959E-002
  1.51106E+000  1.29695E-001
  1.51275E+000  1.62122E-001
  1.51363E+000  1.94584E-001
  1.51362E+000  2.27057E-001
  1.51284E+000  2.59521E-001
  1.51159E+000  2.91969E-001
  1.51034E+000  3.24418E-001
  1.50963E+000  3.56883E-001
  1.50989E+000  3.89357E-001
  1.51137E+000  4.21796E-001
  1.51398E+000  4.54166E-001
  1.51737E+000  4.86460E-001
  1.52101E+000  5.18729E-001
  1.52442E+000  5.51021E-001
  1.52726E+000  5.83370E-001
  1.52938E+000  6.15773E-001
  1.53082E+000  6.48214E-001
  1.53168E+000  6.80675E-001
  1.53221E+000  7.13143E-001
  1.53268E+000  7.45612E-001
  1.53339E+000  7.78079E-001
  1.53471E+000  8.10520E-001
  1.53662E+000  8.42935E-001
  1.53865E+000  8.75364E-001
  1.54199E+000  9.07643E-001
  1.54730E+000  9.39682E-001
  1.55277E+000  9.71700E-001
  1.55782E+000  1.00377E+000
  1.56266E+000  1.03588E+000
  1.56703E+000  1.06806E+000
  1.57078E+000  1.10032E+000
  1.57397E+000  1.13263E+000
  1.57672E+000  1.16499E+000
  1.57914E+000  1.19737E+000
  1.58140E+000  1.22976E+000
  1.58390E+000  1.26214E+000
  1.58655E+000  1.29450E+000
  1.58866E+000  1.32691E+000
  1.59151E+000  1.35925E+000
  1.59602E+000  1.39141E+000
  1.60119E+000  1.42348E+000
  1.60689E+000  1.45544E+000
  1.61333E+000  1.48727E+000
  1.62013E+000  1.51902E+000
  1.62712E+000  1.55073E+000
  1.63431E+000  1.58240E+000
  1.64162E+000  1.61404E+000
  1.64886E+000  1.64569E+000
  1.65572E+000  1.67743E+000
  1.66217E+000  1.70926E+000
  1.66824E+000  1.74116E+000
  1.67392E+000  1.77313E+000
  1.67939E+000  1.80514E+000
  1.68470E+000  1.83717E+000
  1.68945E+000  1.86930E+000
  1.69387E+000  1.90147E+000
  1.69858E+000  1.93359E+000
  1.70355E+000  1.96568E+000
  1.70867E+000  1.99775E+000
  1.71404E+000  2.02978E+000
  1.72002E+000  2.06169E+000
  1.72650E+000  2.09351E+000
  1.73270E+000  2.12539E+000
  1.73941E+000  2.15716E+000
  1.74743E+000  2.18862E+000
  1.75601E+000  2.21995E+000
  1.76506E+000  2.25113E+000
  1.77485E+000  2.28209E+000
  1.78475E+000  2.31302E+000
  1.79474E+000  2.34392E+000
  1.80559E+000  2.37452E+000
  1.81693E+000  2.40495E+000
  1.82810E+000  2.43544E+000
  1.83902E+000  2.46602E+000
  1.84981E+000  2.49665E+000
  1.86056E+000  2.52729E+000
  1.87115E+000  2.55799E+000
  1.88141E+000  2.58880E+000
  1.89130E+000  2.61973E+000
  1.90066E+000  2.65082E+000
  1.90944E+000  2.68208E+000
  1.91831E+000  2.71332E+000
  1.92728E+000  2.74453E+000
  1.93552E+000  2.77594E+000
  1.94325E+000  2.80748E+000
  1.95092E+000  2.83903E+000
  1.95850E+000  2.87061E+000
  1.96637E+000  2.90211E+000
  1.97477E+000  2.93348E+000
  1.98259E+000  2.96499E+000
  1.98977E+000  2.99666E+000
  1.99741E+000  3.02822E+000
